"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2452,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",68
2450,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Number of septa per corallite","Morphological","24","units","raw_value","observation_laboratory",68
2452,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Corallite width minimum","Morphological","3","mm","minimum","observation_laboratory",68
2453,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",68
2451,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",68
2449,"United States","-145.27","62.53",38,47.8,"Petrophyllia","gardnerae","Corallite width maximum","Morphological","5","mm","maximum","observation_laboratory",68
2454,"United States","-145.27","62.53",33.9,56,"Petrophyllia","vernonensis","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",68
2454,"United States","-145.27","62.53",33.9,56,"Petrophyllia","vernonensis","Corallite width minimum","Morphological","3.5","mm","minimum","observation_laboratory",68
2454,"United States","-145.27","62.53",33.9,56,"Petrophyllia","vernonensis","Number of septal cycles","Morphological","3","units","raw_value","observation_laboratory",68
2454,"United States","-145.27","62.53",33.9,56,"Petrophyllia","vernonensis","Growth form","Morphological","branching","text","expert_opinion","observation_field",68
2454,"United States","-145.27","62.53",33.9,56,"Petrophyllia","vernonensis","Corallite width maximum","Morphological","7","mm","maximum","observation_laboratory",68
1020,"United States","-117.99","38.36",208.5,230,"Areaseris","nevadaensis","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",12
1020,"United States","-117.99","38.36",208.5,230,"Areaseris","nevadaensis","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",12
778,"United States","-117.99","38.36",208.5,230,"Areaseris","nevadaensis","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",12
778,"United States","-117.99","38.36",208.5,230,"Areaseris","nevadaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
778,"United States","-117.99","38.36",208.5,230,"Areaseris","nevadaensis","Number of septa per corallite","Morphological","21.5","units","mean","observation_field",12
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Number of septal cycles","Morphological","5","units","raw_value","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Number of septa per corallite","Morphological","96","units","raw_value","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Columella structure","Morphological","feebly developed, papillose","text","expert_opinion","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Wall structure","Morphological","synapticulothecal","text","expert_opinion","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Corallite width maximum","Morphological","22","mm","maximum","Observation_field_or_laboratory",4
723,"Netherlands","5.2913° E","52.1326 N",66,72.1,"Areopsammia","alacca","Corallite width minimum","Morphological","18","mm","minimum","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Number of septa per corallite","Morphological","36","units","mean","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Corallite width maximum","Morphological","10","mm","maximum","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Distance between centres of corallites","Morphological","30","mm","maximum","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Columella structure","Morphological","feebly developed, trabecular, or absent","text","expert_opinion","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Corallite width minimum","Morphological","2","mm","minimum","Observation_field_or_laboratory",4
748,"Netherlands","4.895168","52.370216",66,72.1,"Aspidastraea","clathrata","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Height","Morphological","25","mm","maximum","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Number of septa per corallite","Morphological","60","units","raw_value","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Distance between centres of corallites","Morphological","5.5","mm","maximum","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Columella structure","Morphological","trabecular","text","expert_opinion","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Colony size","Morphological","53","cm","maximum","Observation_field_or_laboratory",4
264,"Global","NULL","NULL",56,93.9,"Aspidastraea","orientalis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
263,"Global","NULL","NULL",66,113,"Aspidastraea","semhae","Columella structure","Morphological","trabecular","text","expert_opinion","Observation_field_or_laboratory",4
263,"Global","NULL","NULL",66,113,"Aspidastraea","semhae","Distance between centres of corallites","Morphological","8","mm","maximum","Observation_field_or_laboratory",4
263,"Global","NULL","NULL",66,113,"Aspidastraea","semhae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
263,"Global","NULL","NULL",66,113,"Aspidastraea","semhae","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",4
263,"Global","NULL","NULL",66,113,"Aspidastraea","semhae","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",4
2597,"Zimbabwe","35.08","30.6",93.9,100.5,"Aspidiscus","cristatus","Colony form","Morphological","hydnophoroid","text","expert_opinion","Observation_field_or_laboratory",77
2597,"Zimbabwe","35.08","30.6",93.9,100.5,"Aspidiscus","cristatus","Height","Morphological","20","mm","maximum","Observation_field_or_laboratory",77
2635,"Greece","21.74","40.32",93.9,100.5,"Aspidiscus","cristatus","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2597,"Zimbabwe","35.08","30.6",93.9,100.5,"Aspidiscus","cristatus","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",77
2635,"Greece","21.74","40.32",93.9,100.5,"Aspidiscus","cristatus","Budding type","Reproductive","unknown","text","expert_opinion","Observation_field_or_laboratory",82
2597,"Zimbabwe","35.08","30.6",93.9,100.5,"Aspidiscus","cristatus","Colony size","Morphological","43","mm","maximum","Observation_field_or_laboratory",77
2635,"Greece","21.74","40.32",93.9,100.5,"Aspidiscus","cristatus","Columella structure","Morphological","consists of isolated trabecules or short lamellae","text","expert_opinion","Observation_field_or_laboratory",82
2635,"Greece","21.74","40.32",93.9,100.5,"Aspidiscus","cristatus","Colony form","Morphological","hydnophoroid","text","expert_opinion","Observation_field_or_laboratory",82
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Number of septa per corallite","Morphological","50","units","mean","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Corallite width minimum","Morphological","3.8","mm","minimum","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Columella structure","Morphological","lamellar and trabecular","text","expert_opinion","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Number of septal cycles","Morphological","6","units","raw_value","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Corallite width maximum","Morphological","7.5","mm","maximum","Observation_field_or_laboratory",4
735,"Belgium","4.4699° E","50.5039° N",61.6,66,"Asterosmilia","alloiteaui","Wall structure","Morphological","septothecal","text","expert_opinion","Observation_field_or_laboratory",4
1030,"France","0.51","48.34",157.3,163.5,"Astraea","dendroidea","Columella structure","Morphological","styliform","text","expert_opinion","observation_laboratory",12
1030,"France","0.51","48.34",157.3,163.5,"Astraea","dendroidea","Budding type","Reproductive","both","text","expert_opinion","observation_laboratory",12
2691,"France","2.3","42.9",93.9,100.5,"Astraeofungia","","Colony form","Morphological","Thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",86
2691,"France","2.3","42.9",93.9,100.5,"Astraeofungia","","Columella structure","Morphological","composed of isolated trabeculae or one more solid element","text","expert_opinion","Observation_field_or_laboratory",86
2691,"France","2.3","42.9",93.9,100.5,"Astraeofungia","","Number of septa per corallite","Morphological","46.60","units","mean","Observation_field_or_laboratory",86
2691,"France","2.3","42.9",93.9,100.5,"Astraeofungia","","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",86
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Wall structure","Morphological","absent","text","expert_opinion","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Budding type","Reproductive","extracalicular","text","expert_opinion","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Distance between centres of corallites","Morphological","6.11","mm","minimum","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Distance between centres of corallites","Morphological","11.95","mm","maximum","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Columella structure","Morphological","composed of isolated trabeculae or one more solid element","text","expert_opinion","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2636,"Greece","21.74","40.32",93.9,100.5,"Astraeofungia","barcenai","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",82
2313,"Switzerland","9","47",139.8,145,"Astraeofungia","decipiens","Number of septa per corallite","Morphological","28","units","mean","Observation_field_or_laboratory",63
2313,"Switzerland","9","47",139.8,145,"Astraeofungia","decipiens","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2313,"Switzerland","9","47",139.8,145,"Astraeofungia","decipiens","Wall structure","Morphological","incomplete synapticulotheca or absent","text","expert_opinion","Observation_field_or_laboratory",63
