"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
147,"Global","NULL","NULL",61.6,72.1,"Desmophyllum","excavatum","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
986,"Jamaica","NULL","NULL",66,83.6,"Dichocoenia","anomalos","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1559,"North America","-116.118056","32.635833",3.6,11.6,"Dichocoenia","merriami","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",2
799,"Spain","-3.703790","40.416775",66,72.1,"Dictuophyllia","batalleri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
797,"Global","NULL","NULL",61.6,83.6,"Dictuophyllia","conferticostata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
798,"Global","NULL","NULL",66,83.6,"Dictuophyllia","reticulata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2891,"Jamaica","-77.004222","18.221778",129.4,132.9,"Dimorpharaea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",93
762,"France","5.372652","47.820866",168.3,170.3,"Dimorpharaea","","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",10
1534,"France","5.3","43.2",100.5,132.9,"Dimorpharaea","catalaunica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",33
2490,"Switzerland","8.3","46.966667",120,125,"Dimorpharaea","catalaunica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2757,"Germany","11.670876","47.637185",93.9,100.5,"Dimorpharaea","japonica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
662,"France","5.3339","47.8633",168.3,170.3,"Dimorpharaea","lehmani","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",10
2574,"Switzerland","8.3","46.966667",120,125,"Dimorpharaea","manchacaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
2439,"Spain","0.03","40",120,125,"Dimorpharaea","manchacanensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2133,"India","69.49","23.32",163.5,168.3,"Dimorpharaea","orbica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2132,"India","69.49","23.32",163.5,168.3,"Dimorpharaea","stellans","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
661,"France","4.6356","46.719333",168.3,170.3,"Dimorpharaea","verdati","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",10
1843,"Iran","59.828889","36.175556",111,125,"Dimorphastraea","renevieri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1842,"Iran","59.828889","36.175556",111,125,"Dimorphastraea","renevieri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1844,"Iran","59.828889","36.175556",111,125,"Dimorphastraea","renevieri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
2062,"India","69.49","23.32",163.5,168.3,"Dimorphastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2553,"France","5.14","43.69",120,125,"Dimorphastrea","bellula","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",73
2406,"Bulgaria","22.75","42.84",139.8,152.1,"Dimorphastrea","dubia","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2405,"Bulgaria","22.75","42.84",132.9,139.8,"Dimorphastrea","dubia","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2347,"Austria","9","47",139.8,145,"Dimorphastrea","excavata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2348,"Austria","9","47",139.8,145,"Dimorphastrea","explanata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2407,"Bulgaria","22.75","42.84",132.9,139.8,"Dimorphastrea","heteromorpha","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
1604,"Austria","13.4","47.7",86.3,93.9,"Dimorphastrea","leptophylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",39
2061,"India","69.49","23.32",163.5,168.3,"Dimorphastrea","paeninsulae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
2060,"India","69.49","23.32",163.5,168.3,"Dimorphastrea","sigillum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
266,"Global","NULL","NULL",61.6,86.3,"Dimorphastrea","solida","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
2436,"Spain","0.03","40",120,125,"Dimorphastrea","toucasi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
2323,"Bulgaria","22.75","42.84",132.9,139.8,"Dimorphocoenia","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",55
2304,"Switzerland","9","47",139.8,145,"Dimorphocoeniopsis","alpina","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2204,"Italy","13.8","41.8",145,157.3,"Diplaraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2697,"Germany","11.670876","47.637185",93.9,100.5,"Diploastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
2696,"Germany","11.670876","47.637185",93.9,100.5,"Diploastrea","tanohataensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
916,"Global","NULL","NULL",61.6,72.1,"Diploctenium","cordatum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
919,"Global","NULL","NULL",66,100.5,"Diploctenium","lunatum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
918,"Netherlands","4.895168","52.370216",66,72.1,"Diploctenium","plumum","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
2642,"Greece","22.468835","38.586501",100.5,113,"Diplogyra","minima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2423,"Spain","0.03","40",120,125,"Diplogyra","turnsekae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",66
1208,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","austriaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2922,"Iran","52.027778","33.069444",201.3,208.5,"Distichomeandra","austriaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1206,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","austriaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2923,"Iran","52.027778","33.069444",201.3,208.5,"Distichomeandra","austriaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",95
1207,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","austriaca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1213,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","dieneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1211,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","dieneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1212,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","dieneri","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1210,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","minor","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1209,"Austria","13.87","47.46",201.3,208.5,"Distichomeandra","minor","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
771,"United States","-117.99","38.36",208.5,230,"Distichomeandra","minor","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",12
1431,"Austria","13.87","47.46",208.5,214,"Distichomorpha","robusta","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1561,"Slovakia","19.94","49.19",201.3,208.5,"Distichophyllia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",30
1091,"Austria","13.6833","47.4667",208.5,228,"Distichophyllia","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",6
1051,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","fritschi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
1416,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","maior","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1415,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","maior","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
2902,"Iran","52.027778","33.069444",201.3,228,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1047,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",15
1046,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",15
2901,"Iran","52.027778","33.069444",201.3,228,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1045,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
1048,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
1050,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
1727,"North America","-116.7728","45.1093",542,999,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",45
1577,"Iran","58.08","34.05",201.3,228,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",38
1078,"Global","NULL","NULL",201.3,228,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",14
1049,"Austria","13.87","47.46",201.3,208.5,"Distichophyllia","norica","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",15
1421,"Austria","13.87","47.46",201.3,214,"Distichophyllia","tabulata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1420,"Austria","13.87","47.46",201.3,214,"Distichophyllia","tabulata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1419,"Austria","13.87","47.46",201.3,214,"Distichophyllia","tabulata","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",24
1418,"Austria","13.87","47.46",201.3,214,"Distichophyllia","tabulata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1417,"Austria","13.87","47.46",201.3,214,"Distichophyllia","tabulata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1428,"Austria","13.87","47.46",208.5,228,"Distichopsis","vesiculoseptata","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
2208,"United Kingdom","2.0797","51.0631",145,152.1,"Ebrayia","dightonthomasi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",56
786,"France","4.69","46.33",168.3,170.3,"Ebrayia","fromenteli","Coloniality","Morphological","colonial","text","expert_opinion","observation_laboratory",10
1572,"Poland","17.2","51.6",242,247.2,"Eckastraea","prisca","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
2207,"United Kingdom","2.0797","51.0631",145,152.1,"Edwardsastraea","tisburiensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",56
846,"Global","NULL","NULL",33.9,83.6,"Elasmophyllia","gigantea","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
